,Unnamed: 0,PriorityID,label,text,label_pr_low,label_pr_norm,label_pr_high,label_pr_crit
165,165,Normal,1,auto confirmed fix.  survey sent to,0,1,0,0
166,166,Normal,1,hello andrea   we will be very glad to assist tremblay   s bus with their  e filing for ma. have them call us when they are ready and we will go through every step with them to get them properly set up and e file.  thanks                                                                                                                            kwame numapau      support     software inc.   let us handle that   southpoint pkwy    suite    jacksonville  fl    fax  ..   tell  .. ext  p think green. please don   t print this message unless it   s really necessary. thank you.  from  andrea smiley  mailto andrea.smiley  sent  monday  january      am to  clientswsupport cc  tech support subject  tremblay s bus    efiling  good morning. later today we will be working with our customer tremblay   s bus who does use  for their massachusetts filing. our team member that normally works with them on their yearend payroll is on unexpected medical leave. will support be available this afternoon to assist with the process should we need it. they did have a system crash in late november that required them rekeying their entire year of payroll as well  we are hoping there are no effects caused by this.  thanks   andrea smiley   software products consultant blue moon industries v  .. x f  .. email  andrea.smiley web     please note that support will be limited during the holiday season.     december     support will be available  am to pm est     january           we will be closed     microsoft gold certified partner     please consider the environment before printing this e mail.,0,1,0,0
167,167,Normal,1,created,0,1,0,0
168,168,Normal,1,client was getting critical error when building his suta. talking to him  i found out that he ignored the updates. i made him close gsc and restart it this time applied the updates and it fix his problem.,0,1,0,0
169,169,Normal,1,created,0,1,0,0
170,170,Normal,1,the client called stating that they issued a request on dec. th and is still showing as pending.  brian restarted the server and the ssnv should now be running.  the client was called back and was made aware it should be completed by later today.,0,1,0,0
171,171,Normal,1,client called back and stated that the status is still pending.  confirmed the issue with james and it looks like the request is still getting hung up.  sending this up to james,0,1,0,0
172,172,Normal,1,i need to call this client back for a status update,0,1,0,0
173,173,Normal,1,called client and inquired about the situation.  she stated she spoke with logan and confirmed that the ssnv is down at the moment and will be back up shortly.,0,1,0,0
174,174,Normal,1,,0,1,0,0
175,175,Normal,1,okay ssnv for dmf is back up.  it is currently running local on my machine.  i ll take it down in the morning and put up where it is supposed to be then.  i m not going to wait around for all these batches to finish.,0,1,0,0
176,176,Normal,1,called char and let her know this is working again.  it should be done tomorrow morning.   she thanked me for calling her back.,0,1,0,0
177,177,Normal,1,char called back and said these are still showing as pending for her.  having james check on them.,0,1,0,0
178,178,Normal,1,yeah the ssa was down this morning.  and our stuff got blown out trying to recover from it.  processor back up.,0,1,0,0
179,179,Normal,1,this is not turned around yet  james.  the submitted their batch on  .  it s still not done  i still can t tell the client they re good.  send this ticket back when they re done.  we had this discussion already.  i m tired of telling the cient that it will work and being wrong.  now i m only going to tell the client when it has worked.  no more egg on our face.,0,1,0,0
180,180,Normal,1,then set it to low until the que clears out in about an hour.,0,1,0,0
181,181,Normal,1,no  because the client is ticked and the request was made one week ago.  this is not something they can get around either.  this fits none of the  low  qualifications.  take it up with david  if you want.,0,1,0,0
